"2472668","Bergoug","Bergoug","Barquq,Barqūq,Bergoug","33.4167","10.1333","P","PPL","TN","","29","5160","516062","","0",\N,"567","Africa/Tunis","2018-08-05"
"2564884","Berouari","Berouari","","34.9225","8.86944","P","PPL","TN","","02","4254","425455","","0",\N,"646","Africa/Tunis","2018-08-05"
"2472512","Biar Mafa","Biar Mafa","Bi'ar Msifa,Biar Mafa,Bi’ār Msifa","35.151","10.8471","P","PPL","TN","","15","3360","336060","","0",\N,"45","Africa/Tunis","2018-08-05"
"2586496","Bidane","Bidane","","36.1672","10.3533","P","PPL","TN","","23","3161","316154","","0",\N,"72","Africa/Tunis","2018-08-05"
"2472499","Bijouville","Bijouville","","37.2732","9.85273","P","PPL","TN","","18","1753","175358","","0",\N,"28","Africa/Tunis","2018-08-05"
"2472426","Bin Rhilouf","Bin Rhilouf","Ben Rhilouf,Bin Rhilouf","33.8811","9.61858","P","PPL","TN","","29","5157","515758","","0",\N,"50","Africa/Tunis","2018-08-05"
"2472379","Bir Ali Ben Khalifa","Bir Ali Ben Khalifa","Bi'r `Ali Bin Khalifah,Bir Ali Ben Khalifa,Bir Ali Ben Khalifat,Bi’r ‘Alī Bin Khalīfah","34.7359","10.0924","P","PPL","TN","","32","3463","346351","","4864",\N,"172","Africa/Tunis","2018-08-05"
"11257298","Bir Atig","Bir Atig","","36.8157","10.1625","P","PPL","TN","","36","1155","115551","","0",\N,"16","Africa/Tunis","2018-08-05"
"2472364","Bir Bou Rekba","Bir Bou Rekba","Bi'r Bu Ruqbah,Bir Bou Rekba,Bir-Bou-Reckba,Bir-Bou-Regba,Bi’r Bū Ruqbah,Fort-Saint","36.4348","10.5659","P","PPL","TN","","19","1566","156653","","0",\N,"30","Africa/Tunis","2018-08-05"
"2472349","Bir Chaaba","Bir Chaaba","Bi'r Shu`bah,Bir Chaaba,Bi’r Shu‘bah","35.0667","10.75","P","PPL","TN","","32","3460","346055","","0",\N,"77","Africa/Tunis","2018-08-05"
"2472350","Bir Challouf","Bir Challouf","Bi'r Shalluf,Bir Challouf,Bir Chalouf,Bir-Chadouf,Bi’r Shallūf","36.45","10.7167","P","PPL","TN","","19","1551","155154","","0",\N,"13","Africa/Tunis","2018-08-05"
"2589482","Bir ech Chebbou","Bir ech Chebbou","","35.3406","8.58707","P","PPL","TN","","02","4261","426155","","0",\N,"724","Africa/Tunis","2018-08-05"
"2472380","Bir el Hafey","Bir el Hafey","Bi'r al Hufayy,Bir el Afey,Bir el Hafey,Bi’r al Ḩufayy","34.9321","9.19321","P","PPL","TN","","33","4355","435551","","5016",\N,"438","Africa/Tunis","2018-08-05"
"2472377","Bir el Kedaïet","Bir el Kedaiet","Bi'r al Kudayyat,Bir el Kedaiet,Bir el Kedaiv,Bir el Kedaïet,Bi’r al Kudayyāt","36.578","8.81663","P","PPL","TN","","06","2252","225253","","0",\N,"133","Africa/Tunis","2018-08-05"
"2472367","Bir et Taïeb","Bir et Taieb","Bi'r at Tayyib,Bir Taieb,Bir et Taieb,Bir et Taïeb,Bi’r aţ Ţayyib","35.6525","10.6946","P","PPL","TN","","16","3256","325656","","0",\N,"45","Africa/Tunis","2018-08-05"
"2472359","Bir Halima","Bir Halima","Bi'r Halimah,Bir Halima,Bi’r Ḩalīmah","36.3976","10.0448","P","PPL","TN","","37","1651","165154","","0",\N,"182","Africa/Tunis","2018-08-05"
"2472373","Bir Kassa","Bir Kassa","Bi'r al Qas`ah,Bir Kassa,Bi’r al Qaş‘ah","36.7257","10.226","P","PPL","TN","TN","36","","","","0",\N,"12","Africa/Tunis","2015-02-20"
"2472354","Bir Khelifa","Bir Khelifa","Bi'r Khalifah,Bir Khelifa,Bi’r Khalīfah","35.9581","9.17167","P","PPL","TN","TN","14","","","","0",\N,"673","Africa/Tunis","2012-01-18"
"2472376","Bir Mellouli","Bir Mellouli","Bi'r al Malluli,Bir Mellouli,Bir el Mellouli,Bi’r al Mallūlī","34.8575","10.5527","P","PPL","TN","","32","3461","346154","","0",\N,"111","Africa/Tunis","2018-08-05"
